x_m,y_m,psi_rad,vx_mps,ax_mps2,ay_mps2
4.315164317840424957e+01,-8.553997858807022681e+00,-1.352209775232419586e+00,4.251802076088008420e+00,2.305403502791660841e-01,1.796371746359639365e+00
4.320052194856013728e+01,-8.783948543147889865e+00,-1.367848690888527230e+00,4.371018161765650945e+00,2.454035594562826716e-01,1.671626859805418475e+00
4.324640767448595113e+01,-9.014510068689052247e+00,-1.379651776313814526e+00,4.497205635544291091e+00,2.582965521708260326e-01,1.599655126448362941e+00
4.328990264800224708e+01,-9.245847632955880968e+00,-1.390500995900535441e+00,4.629314713936476977e+00,2.689727419311633838e-01,1.594863400585126323e+00
4.333090825985814831e+01,-9.478099398160217959e+00,-1.402897376612493918e+00,4.766178377475454475e+00,2.772155799650031227e-01,1.656532565637725218e+00
4.336881081552662920e+01,-9.711397268296174445e+00,-1.418407624632064490e+00,4.906530293901480100e+00,2.828500564096829706e-01,1.766806692043455085e+00
4.340275287300300278e+01,-9.945900596425889972e+00,-1.437460862894548885e+00,5.049028433885137446e+00,2.857538405186268449e-01,1.893283035592566499e+00
4.343191225979345660e+01,-1.018184265495619911e+01,-1.459389954920585764e+00,5.192284134420106945e+00,2.858698427462327274e-01,1.995958444163700829e+00
4.345574102791761817e+01,-1.041956070869540341e+01,-1.482637653296401625e+00,5.334898276631370173e+00,2.832220951730750613e-01,2.036951208603031471e+00
4.347412839595054379e+01,-1.065946681285734066e+01,-1.505125106033638360e+00,5.475506229593182006e+00,2.779281131413275929e-01,1.990419104746152357e+00
4.348746414128864046e+01,-1.090192567311325789e+01,-1.524770234459907892e+00,5.612826389772697766e+00,2.702001613438014260e-01,1.849791840572660995e+00
4.349658599266015813e+01,-1.114705407618222210e+01,-1.540031435175812646e+00,5.745706390936983432e+00,2.603400949442500334e-01,1.630063447784630748e+00
4.350262431618736514e+01,-1.139454537279337032e+01,-1.550253229069410210e+00,5.873166484716947799e+00,2.487327530085190475e-01,1.364392954751627807e+00
4.350678900191722676e+01,-1.164364782584686786e+01,-1.555692950247397732e+00,5.994439143945502479e+00,2.358354860830047528e-01,1.096204553643213675e+00
4.351015848018913346e+01,-1.189334715341946414e+01,-1.557300061032026228e+00,6.109001970799952552e+00,2.221616377251942609e-01,8.695249451800484142e-01
4.351352434493896482e+01,-1.214266986567235129e+01,-1.556417433743876977e+00,6.216600781670696740e+00,2.082583103423925053e-01,7.205731181144248154e-01
4.351731377547384483e+01,-1.239093776260673962e+01,-1.554530402883766760e+00,6.317260281142345058e+00,1.946797058582188100e-01,6.724120184401557454e-01
4.352157945472919920e+01,-1.263783997798646297e+01,-1.553092164020379640e+00,6.411280487528915550e+00,1.819576806592229090e-01,7.326542061875859213e-01
4.352603210346228479e+01,-1.288333139890229795e+01,-1.553404530427958896e+00,6.499217961801567967e+00,1.705713743772259150e-01,8.931967133795799541e-01
4.353009600259620981e+01,-1.312747825285348924e+01,-1.556515605123108381e+00,6.581851861906141465e+00,1.609178652898908268e-01,1.131409163983524424e+00
4.353298791815124957e+01,-1.337037554053594945e+01,-1.563072967314955708e+00,6.660135827091458793e+00,1.532857961285536419e-01,1.413302690619318458e+00
4.353383948786310498e+01,-1.361216511004363738e+01,-1.573124870566082967e+00,6.735137658034695107e+00,1.478338348007426362e-01,1.699455594197949004e+00
4.353186392824034101e+01,-1.385307545511271954e+01,-1.585975269241097774e+00,6.807969661892201430e+00,1.445756407145122324e-01,1.953216948629762806e+00
4.352653430346175867e+01,-1.409339912089393110e+01,-1.600278983557465562e+00,6.879713298749207340e+00,1.433726450449492873e-01,2.148869856695962977e+00
4.351769879287737552e+01,-1.433339278199226641e+01,-1.614472109726275528e+00,6.951342306937150717e+00,1.439354370656396043e-01,2.276473217240313041e+00
4.350556711099608265e+01,-1.457315831938725736e+01,-1.627369972511238494e+00,7.023648735814846944e+00,1.458339529399212964e-01,2.341131971870581197e+00
4.349056073562923075e+01,-1.481257523949904176e+01,-1.638602316927160851e+00,7.097176259877072013e+00,1.485161159488690430e-01,2.356878638192176467e+00
4.347309562391882309e+01,-1.505131235196918915e+01,-1.648636569487667236e+00,7.172164851763715987e+00,1.513342108937250075e-01,2.337889286547348622e+00
4.345340836742538215e+01,-1.528890085094921147e+01,-1.658393182353262274e+00,7.248510470770797021e+00,1.535779452900154496e-01,2.291221735527507519e+00
4.343150895706088477e+01,-1.552484812458766328e+01,-1.668668842850940637e+00,7.325742797053731437e+00,1.545123529270222562e-01,2.214708478257231494e+00
4.340727375265682042e+01,-1.575876935119201150e+01,-1.679640576686722619e+00,7.403022823697819277e+00,1.534176737974650706e-01,2.101011343705625034e+00
4.338062295943193902e+01,-1.599051249164735466e+01,-1.690670443624976205e+00,7.479160470851196507e+00,1.496284427152030361e-01,1.945684263195889274e+00
4.335168767934160172e+01,-1.622024982507191382e+01,-1.700491852097357093e+00,7.552651266413022313e+00,1.425701147332389951e-01,1.754446928697856789e+00
4.332088730437107671e+01,-1.644851088684010776e+01,-1.707696531634509629e+00,7.621730585584435502e+00,1.317919406726115739e-01,1.545033717359386660e+00
4.328888356463120601e+01,-1.667613864157807768e+01,-1.711311893369040549e+00,7.684443207085633887e+00,1.169944358527468253e-01,1.342274061981908018e+00
4.325643491231227955e+01,-1.690417311774379527e+01,-1.711200158347835343e+00,7.738725021437182328e+00,9.804978067395087038e-02,1.169503497805596481e+00
4.322421775770356334e+01,-1.713367831568901423e+01,-1.708115516003631429e+00,7.782492987759584757e+00,7.501397377754237539e-02,1.041703413637683928e+00
4.319267979103867106e+01,-1.736553531252394578e+01,-1.703453568250685279e+00,7.813738995214724703e+00,4.813011905238262500e-02,9.638808668028528981e-01
4.316195910814646197e+01,-1.760024170587900016e+01,-1.698847699178067661e+00,7.830623106811967382e+00,1.782271446083960598e-02,9.336026585491842278e-01
4.313187495633626156e+01,-1.783778428285653916e+01,-1.695785225620343839e+00,7.831561709675564309e+00,-1.531676169462325987e-02,9.435169863529149215e-01
4.310197649446322998e+01,-1.807764357507970843e+01,-1.695318239767076740e+00,7.815306345117344122e+00,-5.055228875582606918e-02,9.811130654672277629e-01
4.307164788735281036e+01,-1.831894826064224446e+01,-1.697862920669097830e+00,7.781009420919738240e+00,-8.703276342618870842e-02,1.027342017903367433e+00
4.304026057220681878e+01,-1.856072420920265031e+01,-1.703100800277818072e+00,7.728273581691155414e+00,-1.238272287521198223e-01,1.058429198559362572e+00
4.300734218010428123e+01,-1.880215230094398393e+01,-1.710042815494179136e+00,7.657182192167618417e+00,-1.599643867748561377e-01,1.053284396691425151e+00
4.297270349761279107e+01,-1.904274623523603083e+01,-1.717305260269771150e+00,7.568309194916299276e+00,-1.944745431655841017e-01,1.004054030515928453e+00
4.293647290780518233e+01,-1.928240614636296613e+01,-1.723534117436857915e+00,7.462707649002034316e+00,-2.264317255555283737e-01,9.239868694762197743e-01
4.289902837245026035e+01,-1.952135283032919233e+01,-1.727812857551869419e+00,7.341877469360770903e+00,-2.549937809040736525e-01,8.476640109194735206e-01
4.286086256348785639e+01,-1.975998611604825328e+01,-1.729894973665461411e+00,7.207713868097960663e+00,-2.794387960497752843e-01,8.227163024065086150e-01
4.282243216924144491e+01,-1.999872227433600713e+01,-1.730226907943628989e+00,7.062438673310995618e+00,-2.991964415578891590e-01,8.962089165005723279e-01
4.278402304936570033e+01,-2.023785785980036067e+01,-1.729839872625006603e+00,6.908517426540071504e+00,-3.138726957999056211e-01,1.100637347060524851e+00
4.274564076301722082e+01,-2.047747691759720823e+01,-1.730207021935371126e+00,6.748565977511089997e+00,-3.232664677603676040e-01,1.443661078951033572e+00
4.270692598690759922e+01,-2.071739215798845635e+01,-1.733098103399155265e+00,6.585250958779703900e+00,-3.273770627991554605e-01,1.903884402285517696e+00
4.266710570426201343e+01,-2.095710357144557179e+01,-1.740400681167312058e+00,6.421188914711934537e+00,-3.264019482429159069e-01,2.433243515445882021e+00
4.262500012827629803e+01,-2.119579260058970149e+01,-1.753867035399617080e+00,6.258849010536787993e+00,-3.207246758595276859e-01,2.965255083601250785e+00
4.257910840603874902e+01,-2.143239545322966677e+01,-1.774748040000136529e+00,6.100464238852406851e+00,-3.108931117725024507e-01,3.427509688042232217e+00
4.252778872851970959e+01,-2.166580468027385109e+01,-1.803308624097691437e+00,5.947955898764285543e+00,-2.975887613328769277e-01,3.755920081393815835e+00
4.246952597246344396e+01,-2.189516896403790369e+01,-1.838342133194710959e+00,5.802875477519529923e+00,-2.815902683814082152e-01,3.907522061070737518e+00
4.240324029391881311e+01,-2.212016574967832838e+01,-1.877012662326736914e+00,5.666365630382877328e+00,-2.637369193320955318e-01,3.868641694869316083e+00
4.232854201808470407e+01,-2.234109404408377486e+01,-1.915414326852170168e+00,5.539138558187434391e+00,-2.448918905576560334e-01,3.656149547583606108e+00
4.224582530359821675e+01,-2.255871936609172934e+01,-1.949827726546017548e+00,5.421473739825221294e+00,-2.258976407047708079e-01,3.311504944523425475e+00
4.215614085046966864e+01,-2.277394737444007689e+01,-1.977997324307088967e+00,5.313240917482663583e+00,-2.075285302997826875e-01,2.889565627181502006e+00
4.206088476330928216e+01,-2.298750983036836004e+01,-1.999629293841918676e+00,5.213945209525438607e+00,-1.904535539244767151e-01,2.445752322849703120e+00
4.196142591905670827e+01,-2.319982440728277595e+01,-2.015941588834186060e+00,5.122787363558186868e+00,-1.752101144682640665e-01,2.025434948979868643e+00
4.185881245289701269e+01,-2.341106916212902433e+01,-2.028745812171450780e+00,5.038735095057174540e+00,-1.621853015471641513e-01,1.658258690748212194e+00
4.175364388680386440e+01,-2.362137661752022666e+01,-2.039616881252409364e+00,4.960602062011022717e+00,-1.516048139711108078e-01,1.358101036788259774e+00
4.164612082593359332e+01,-2.383100748918076306e+01,-2.049442743247773979e+00,4.887130281086063732e+00,-1.435306670449500999e-01,1.127324366711682568e+00
4.153621508286195763e+01,-2.404040210033237202e+01,-2.058400698728448219e+00,4.817071394966072617e+00,-1.378679652098435682e-01,9.627562500696621450e-01
4.142387678292399045e+01,-2.425008689433864006e+01,-2.066262287793312336e+00,4.749262315876220164e+00,-1.343801354510603119e-01,8.607399959682507928e-01
4.130919095268074415e+01,-2.446048281137164437e+01,-2.072846723772375110e+00,4.682691259515012305e+00,-1.327113766732646027e-01,8.195122452409441260e-01
4.119242117106644940e+01,-2.467170653718265783e+01,-2.078416021650505652e+00,4.616550939202955561e+00,-1.324146518356936753e-01,8.385865563924032040e-01
4.107391971385693097e+01,-2.488345161492950197e+01,-2.083857930095974087e+00,4.550276607679318630e+00,-1.329833500645811739e-01,9.161437808070631572e-01
4.095394383520424242e+01,-2.509500015203692058e+01,-2.090600154840645430e+00,4.483567589138374387e+00,-1.338847286122950564e-01,1.046164069457378831e+00
4.083245928800736380e+01,-2.530536292865636838e+01,-2.100299365762575032e+00,4.416391879067023574e+00,-1.345931157043596116e-01,1.216965968627127914e+00
4.070901622511586027e+01,-2.551350123851121765e+01,-2.114400113110042945e+00,4.348974473434014776e+00,-1.346202626299728422e-01,1.412048314766707113e+00
4.058275470857847722e+01,-2.571854924774843454e+01,-2.133704085165430087e+00,4.281771616437050731e+00,-1.335400525729246723e-01,1.613027184278223336e+00
4.045254402122046145e+01,-2.591994988733633676e+01,-2.158113809164520447e+00,4.215434420861090103e+00,-1.310068303732236927e-01,1.803508506936003286e+00
4.031721750209653976e+01,-2.611744692259494371e+01,-2.186714221179915540e+00,4.150764786063827039e+00,-1.267688429032371999e-01,1.972341112920324990e+00
4.017582209905222612e+01,-2.631093024115206447e+01,-2.218224558390565981e+00,4.088665577957852904e+00,-1.206769733216210838e-01,2.115000942890520985e+00
4.002779383190434004e+01,-2.650020435051304446e+01,-2.251589505696212967e+00,4.030087812742205955e+00,-1.126869632539726496e-01,2.232687485395425497e+00
3.987300258605448278e+01,-2.668479345430955973e+01,-2.286369134600451769e+00,3.975978614703880254e+00,-1.028539953438989407e-01,2.329657679509532731e+00
3.971166472451456286e+01,-2.686387823837036137e+01,-2.322745181199198150e+00,3.927233817398307014e+00,-9.132005709870272270e-02,2.409954326790469725e+00
3.954418347575949610e+01,-2.703638016086931373e+01,-2.361222153937387436e+00,3.884658557605177531e+00,-7.829573526020450203e-02,2.474778166610778207e+00
3.937098916451142827e+01,-2.720114530210355852e+01,-2.402230182180955520e+00,3.848938082138102512e+00,-6.403897242965106429e-02,2.521355606067719801e+00
3.919242692640108316e+01,-2.735715440011665933e+01,-2.445792435117693842e+00,3.820619585175526467e+00,-4.883300156373193701e-02,2.543515492226078312e+00
3.900870375086292086e+01,-2.750370228829772756e+01,-2.491325989267377139e+00,3.800105080574370575e+00,-3.296452613237788043e-02,2.533594587322793856e+00
3.881988435555283701e+01,-2.764051968879475751e+01,-2.537620220803260551e+00,3.787655059043148587e+00,-1.670276014082983096e-02,2.484937342536815308e+00
3.862592769861129938e+01,-2.776781180604026034e+01,-2.583033413859293859e+00,3.783402320433540744e+00,-2.803804749231808557e-04,2.394200313752077758e+00
3.842676017171237390e+01,-2.788620039537427431e+01,-2.625864067875053554e+00,3.787374678568225406e+00,1.612155776030954613e-02,2.262863475529405033e+00
3.822237326153467052e+01,-2.799658840385798442e+01,-2.664729573010778285e+00,3.799523878193850290e+00,3.238124687455901096e-02,2.097675081490596671e+00
3.801291998944135031e+01,-2.810000272967558033e+01,-2.698764926838491007e+00,3.819755925442784417e+00,4.843586670883714973e-02,1.910083839347270773e+00
3.779877710150047676e+01,-2.819747447283802799e+01,-2.727614673833030245e+00,3.847959744902687440e+00,6.428258275931275634e-02,1.714942817173688905e+00
3.758054647513117175e+01,-2.828997418686580190e+01,-2.751349132422215682e+00,3.884038508202097173e+00,7.998442735655286739e-02,1.528854576718801983e+00
3.735898584526695743e+01,-2.837837803738691278e+01,-2.770434150955704222e+00,3.927944172259240307e+00,9.566699236544806695e-02,1.368471774569752109e+00
3.713488613880068101e+01,-2.846342365074681169e+01,-2.785745934862282169e+00,3.979705500567545240e+00,1.114996464534319109e-01,1.248958047556201212e+00
3.690893175100202939e+01,-2.854564897255909983e+01,-2.798527593262956970e+00,4.039443818712672218e+00,1.276718672129502075e-01,1.182730249220706353e+00
3.668159286374581995e+01,-2.862533512328067786e+01,-2.810236858707888086e+00,4.107377367780495447e+00,1.443715493997483890e-01,1.178542372528865068e+00
3.645308709943835623e+01,-2.870247796407743124e+01,-2.822323080257872707e+00,4.183815368112420607e+00,1.617646561408383477e-01,1.240908832485873248e+00
3.622343137358299714e+01,-2.877679367216677164e+01,-2.836021069755686685e+00,4.269142023921333795e+00,1.799755763517625340e-01,1.369787296179761915e+00
3.599256791659641408e+01,-2.884774946574053445e+01,-2.852237484010986535e+00,4.363790944464183141e+00,1.990691364739580749e-01,1.560368309164225309e+00
3.576051744338614924e+01,-2.891460808796143311e+01,-2.871541702166178212e+00,4.468211160395291870e+00,2.190356546490201950e-01,1.802811960841569583e+00
3.552749357396043450e+01,-2.897648808542336951e+01,-2.894226170865633829e+00,4.582826599113203336e+00,2.397802630294298964e-01,2.081893629846049087e+00
3.529391644150985030e+01,-2.903244284173170087e+01,-2.920362556748073324e+00,4.707991423424721766e+00,2.611173927718350996e-01,2.376775416118985351e+00
3.506030003618936064e+01,-2.908156523161974505e+01,-2.949762013354209067e+00,4.843943991885038436e+00,2.827709140298457768e-01,2.661381419681549509e+00
3.482705295069848717e+01,-2.912311653587168081e+01,-2.981820176609166761e+00,4.990762337454567543e+00,3.043799817658934259e-01,2.905953517526534302e+00
3.459428755637910768e+01,-2.915666128839642113e+01,-3.015348481313798512e+00,5.148323973650931862e+00,3.255102123317170637e-01,3.080192753151344220e+00
3.436175083376962647e+01,-2.918217228579775124e+01,-3.048581176206382803e+00,5.316272549786284607e+00,3.456694626158647310e-01,3.157831824680226163e+00
3.412892744136300394e+01,-2.920007037174411124e+01,-3.079493278918588928e+00,5.493993436266796593e+00,3.643272057229953731e-01,3.121858915873725326e+00
3.389527534296085065e+01,-2.921117741613936403e+01,-3.106324171471215312e+00,5.680599755509279980e+00,3.809362365251622862e-01,2.969140856655695604e+00
3.366048343705006118e+01,-2.921659853424097975e+01,-3.128007819959616853e+00,5.874929672791958879e+00,3.949551801825847974e-01,2.713103207141660977e+00
3.342462449405912395e+01,-2.921757152296368076e+01,3.138891427346308216e+00,6.075554935691864777e+00,4.058702333229362580e-01,2.383412590566149181e+00
3.318812438018341737e+01,-2.921532258245684233e+01,3.127617101905562969e+00,6.280799906114895137e+00,4.132150574860800063e-01,2.022043215317567366e+00
3.295155209751398218e+01,-2.921095964476114304e+01,3.120652295720073077e+00,6.488769993177944784e+00,4.165883143709576686e-01,1.675801160060936379e+00
3.271531582888692213e+01,-2.920542035477556553e+01,3.117267839994579681e+00,6.697388220485852806e+00,4.156681032022468969e-01,1.386393211203980735e+00
3.247941100880737508e+01,-2.919947263509031643e+01,3.116861098239800842e+00,6.904438096380191681e+00,4.102224042676496651e-01,1.180483514631019304e+00
3.224335854732335349e+01,-2.919374573678731011e+01,3.118946357316269680e+00,7.107610624753502471e+00,4.001155202470014771e-01,1.063349350444519947e+00
3.200639256395809440e+01,-2.918875868761656278e+01,3.123041089017760452e+00,7.304553616627193158e+00,3.853105989307969992e-01,1.019478952796175619e+00
3.176782724242723788e+01,-2.918492287489495496e+01,3.128543652908882144e+00,7.492921223684299470e+00,3.658676378745946423e-01,1.020980202831626382e+00
3.152742801179825705e+01,-2.918250832408209661e+01,3.134678639208721584e+00,7.670421254501787800e+00,3.419376619642351400e-01,1.040696004173361278e+00
3.128560142779604902e+01,-2.918158870554907480e+01,3.140531291826108351e+00,7.834858885648534610e+00,3.137552375204526456e-01,1.063725450973161513e+00
3.104331820273974074e+01,-2.918199450824840113e+01,-3.138043037134707003e+00,7.984176492022240446e+00,2.816306387875684436e-01,1.091090762867443997e+00
3.080181198924628561e+01,-2.918330597971337781e+01,-3.135538908050881091e+00,8.116489524436103054e+00,2.459418893843983156e-01,1.133306922802372441e+00
3.056219193550868951e+01,-2.918490715982318306e+01,-3.135731210289187665e+00,8.230118381406638761e+00,2.071268206693961389e-01,1.197632106934643170e+00
3.032511554276440080e+01,-2.918610014090532090e+01,-3.138747485714624474e+00,8.323616345105499192e+00,1.656753592070909775e-01,1.277004284923105581e+00
3.009062624006626763e+01,-2.918624884701119981e+01,3.139038043646154019e+00,8.395793740613729739e+00,1.221221050365333127e-01,1.347999230855366548e+00
2.985818702967456062e+01,-2.918490731808801186e+01,3.132197872862741761e+00,8.445738450142032505e+00,7.703903561150404755e-02,1.379671155421526851e+00
2.962687401532068776e+01,-2.918189186836220017e+01,3.125108874495673206e+00,8.472832776225233786e+00,3.102798830643216377e-02,1.348431290008009320e+00
2.939564726018982199e+01,-2.917728222407566463e+01,3.118876991220521866e+00,8.476766438448464669e+00,-1.528752850997250334e-02,1.250638515817637186e+00
2.916360089819941948e+01,-2.917136650221903693e+01,3.114246136610838267e+00,8.457545247715261283e+00,-6.127167972033298327e-02,1.106330684254724028e+00
2.893013065498993797e+01,-2.916454879201337036e+01,3.111451495663878131e+00,8.415494758728131686e+00,-1.062872696735599476e-01,9.527450711213917289e-01
2.869499712711902006e+01,-2.915723796314840044e+01,3.110212599534681654e+00,8.351257978041701335e+00,-1.497086505802016632e-01,8.313737345097182985e-01
2.845830807737996437e+01,-2.914973811230714063e+01,3.109842312246542839e+00,8.265786108147930022e+00,-1.909362752501664318e-01,7.747416276173175742e-01
2.822045472332379745e+01,-2.914216601490814895e+01,3.109456269647912219e+00,8.160321702791534904e+00,-2.294114474720370112e-01,7.979695471694551179e-01
2.798200313878212953e+01,-2.913442612242590712e+01,3.108242452653092514e+00,8.036374660675893011e+00,-2.646298440378318517e-01,8.972119186886968745e-01
2.774353617958747265e+01,-2.912625478619337471e+01,3.105691315363894756e+00,7.895691858753703052e+00,-2.961544520112022738e-01,1.053919904962709930e+00
2.750545084839138354e+01,-2.911730990310121214e+01,3.101669264814419069e+00,7.740220208664690738e+00,-3.236288320420888098e-01,1.242015063535824249e+00
2.726776805107286705e+01,-2.910725041228073451e+01,3.096291003633515615e+00,7.572063026711614242e+00,-3.467891189585889933e-01,1.434990636848545664e+00
2.703004864823223130e+01,-2.909575865424907448e+01,3.089677986420771294e+00,7.393431089706101744e+00,-3.654723191759439160e-01,1.611032964759691488e+00
2.679149934863695748e+01,-2.908250284445556844e+01,3.081797836041611838e+00,7.206590707535670326e+00,-3.796193138130998790e-01,1.755778371164977703e+00
2.655125411816365144e+01,-2.906709505306205799e+01,3.072542833145500030e+00,7.013811775893001865e+00,-3.892715149313339396e-01,1.863214704020739410e+00
2.630870794078933272e+01,-2.904911310148613524e+01,3.061972191147138922e+00,6.817319192604336386e+00,-3.945615620737985552e-01,1.935222796692184222e+00
2.606373401096768561e+01,-2.902819624331119641e+01,3.050458460567921026e+00,6.619250213819203310e+00,-3.957003273000578858e-01,1.979883112183707494e+00
2.581668645173821375e+01,-2.900414856772200167e+01,3.038547775000272733e+00,6.421618865304278501e+00,-3.929618251221000946e-01,2.008505861781559876e+00
2.556823260389481689e+01,-2.897695587149124918e+01,3.026590735898921025e+00,6.226288388697103215e+00,-3.866657101853592238e-01,2.031717763614597327e+00
2.531914877956029386e+01,-2.894667719621617863e+01,3.014417302855813219e+00,6.034953155118919277e+00,-3.771574249150342339e-01,2.055590992336271405e+00
2.507018839339105298e+01,-2.891327322835664404e+01,3.001325446652918671e+00,5.849130963782068982e+00,-3.647875609848254541e-01,2.079158973599835036e+00
2.482204429003223822e+01,-2.887648881680334512e+01,2.986433458248720640e+00,5.670165594134093823e+00,-3.498924227823696498e-01,2.094353965542026685e+00
2.457535176481688666e+01,-2.883587265255434318e+01,2.969168816886239792e+00,5.499238540999699332e+00,-3.327774607073434865e-01,2.088536263453475872e+00
2.433068730147070724e+01,-2.879091746257904205e+01,2.949576796641743659e+00,5.337388133426750336e+00,-3.137048684347485406e-01,2.048844494498458069e+00
2.408854476013103607e+01,-2.874123198265733592e+01,2.928306966224982322e+00,5.185533672564950791e+00,-2.928862886500072094e-01,1.967050147406537830e+00
2.384928318599713748e+01,-2.868665504630013885e+01,2.906397590767004324e+00,5.044501844776743127e+00,-2.704811465516545610e-01,1.843607127059182504e+00
2.361303882127888443e+01,-2.862728651455273265e+01,2.885081963875343991e+00,4.915052526013296230e+00,-2.466006155318458681e-01,1.689983169048927536e+00
2.337960971809420130e+01,-2.856346497876431911e+01,2.865676976909599549e+00,4.797901229244897259e+00,-2.213167117561853914e-01,1.528854775008788636e+00
2.314838122113425811e+01,-2.849572454982806136e+01,2.849416206170043431e+00,4.693735814257110839e+00,-1.946757119694986216e-01,1.392135091717805029e+00
2.291838118809842584e+01,-2.842473454390495036e+01,2.837081145315827779e+00,4.603225517275398637e+00,-1.667151222095011320e-01,1.317041290999835246e+00
2.268852303013242988e+01,-2.835119737396197337e+01,2.828500822245887392e+00,4.527020692047609707e+00,-1.374835711773378932e-01,1.340560208764123740e+00
2.245798650385710005e+01,-2.827568637853188349e+01,2.822193635911868892e+00,4.465741946098060744e+00,-1.070623670822952178e-01,1.492812334751650649e+00
2.222661481767286773e+01,-2.819843390911951886e+01,2.815342340424467071e+00,4.419958324965314489e+00,-7.558554682135287806e-02,1.790002929799067610e+00
2.199520824939684260e+01,-2.811910970180547054e+01,2.804076746253646668e+00,4.390156399276707866e+00,-4.325482810951530865e-02,2.227946779181894321e+00
2.176560466896884094e+01,-2.803664497933809230e+01,2.783958628885538467e+00,4.376703496855799180e+00,-1.034873766181565458e-02,2.777592355846460137e+00
2.154048667038223641e+01,-2.794917839906865709e+01,2.750688114464159284e+00,4.379807661614892211e+00,2.277307431062691734e-02,3.384235414505257111e+00
2.132289024323881321e+01,-2.785419674895066322e+01,2.701220873762835595e+00,4.399476571166426098e+00,5.567057914978157385e-02,3.972199394874203815e+00
2.111549182411587111e+01,-2.774890604372375691e+01,2.635420268654069531e+00,4.435478240764673785e+00,8.783028036058837529e-02,4.455714680449049503e+00
2.091987804313798449e+01,-2.763078926537248137e+01,2.557674950195382380e+00,4.487306851527014473e+00,1.186790475759389452e-01,4.754963206395609099e+00
2.073608117017500518e+01,-2.749819821910712392e+01,2.476859011326719262e+00,4.554157288340612730e+00,1.476048383022954269e-01,4.813972873723515455e+00
2.056258948871353454e+01,-2.735077585234207831e+01,2.403390385441404042e+00,4.634911689829309900e+00,1.739828796546865064e-01,4.615351020629996803e+00
2.039682484534977647e+01,-2.718954336681181871e+01,2.344960167538768125e+00,4.728140167995299237e+00,1.972048498696334917e-01,4.186771373936177376e+00
2.023585123819724529e+01,-2.701661250768701805e+01,2.304269161792104725e+00,4.832116539698943392e+00,2.167088671250514409e-01,3.596121888033177338e+00
2.007698589307930703e+01,-2.683463649309951649e+01,2.279818853501272002e+00,4.944849035120350678e+00,2.320087293637635995e-01,2.935778463610546840e+00
1.991810553213439050e+01,-2.664620632982141757e+01,2.268063440105721362e+00,5.064125269062706991e+00,2.427209821165909887e-01,2.300304379803805865e+00
1.975766126424015923e+01,-2.645341133026158786e+01,2.265188501602864335e+00,5.187570017236941666e+00,2.485881108152510066e-01,1.764387008879961138e+00
1.959456753019993158e+01,-2.625768739020391251e+01,2.267992530544610030e+00,5.312713379877957998e+00,2.494952178757827710e-01,1.368034547845505378e+00
1.942812513172995637e+01,-2.605993850439748272e+01,2.274106874613496920e+00,5.437065235112724437e+00,2.454766480707410992e-01,1.113362189655218160e+00
1.925802750432666954e+01,-2.586080704171927636e+01,2.281914608907363640e+00,5.558190027948699097e+00,2.367127857798738688e-01,9.728913414691476857e-01
1.908439704245849100e+01,-2.566093900743782541e+01,2.290385437938076141e+00,5.673778020892598306e+00,2.235243396330597321e-01,9.050542685888464112e-01
1.890778069084482027e+01,-2.546113758132599258e+01,2.298895508249716446e+00,5.781714367581758829e+00,2.063689742876384514e-01,8.706146179131435403e-01
1.872907965328905533e+01,-2.526237780654452081e+01,2.307028808696783617e+00,5.880146995180236758e+00,1.858333413005643919e-01,8.446073418953029543e-01
1.854943311655552662e+01,-2.506569974305324067e+01,2.314377099497735735e+00,5.967547708882323221e+00,1.626108219210005146e-01,8.210229704948531770e-01
1.837007111069668852e+01,-2.487201419694986626e+01,2.320391592683333837e+00,6.042757817101237272e+00,1.374687799819911405e-01,8.101154930722285208e-01
1.819213784571054049e+01,-2.468185828621704303e+01,2.324349530086772475e+00,6.105016488864314361e+00,1.112168015345229577e-01,8.301297195362085102e-01
1.801649611570003628e+01,-2.449517120437656104e+01,2.325475198914228159e+00,6.153974618635760230e+00,8.467937208542863914e-02,8.966214506539748053e-01
1.784356990150796207e+01,-2.431118892924156683e+01,2.323186164924766928e+00,6.189695860949743000e+00,5.867108119623498652e-02,1.013406068374352209e+00
1.767330558733551271e+01,-2.412854220922322313e+01,2.317350404000004360e+00,6.212645699831995216e+00,3.397386736879770552e-02,1.168777822857425264e+00
1.750529499657634247e+01,-2.394555767230678356e+01,2.308384671156666013e+00,6.223669728318540706e+00,1.131716000430849078e-02,1.338432635575110385e+00
1.733902260291923625e+01,-2.376066339482505185e+01,2.297107709791168961e+00,6.223962859836303707e+00,-8.637990780767879073e-03,1.493351812297490921e+00
1.717412237794837182e+01,-2.357274006200782424e+01,2.284452437523635027e+00,6.215031737537772827e+00,-2.531011316442999259e-02,1.608846439338194267e+00
1.701052467160420889e+01,-2.338129432529573037e+01,2.271233075515467714e+00,6.198652746671873714e+00,-3.820453516373412128e-02,1.670904603181071701e+00
1.684843927131195684e+01,-2.318641801365613020e+01,2.258070818425858217e+00,6.176827202374038706e+00,-4.691850505952910311e-02,1.678352831889794006e+00
1.668820468605093055e+01,-2.298858720812517475e+01,2.245442499785434975e+00,6.151734241612344611e+00,-5.114534646452639777e-02,1.641345199876659722e+00
